ID;Age;Work_Experience;Family_Size
467144;35;1.0;2.0
460750;56;0.0;2.0
464263;88;1.0;
462644;25;;3.0
463386;43;6.0;1.0
463770;25;1.0;4.0
459434;78;1.0;1.0
467417;53;4.0;6.0
461048;33;10.0;2.0
461428;49;1.0;1.0
461213;31;1.0;4.0
464975;65;5.0;
461565;51;4.0;2.0
462213;19;1.0;2.0
467716;41;4.0;3.0
460285;57;0.0;2.0
461455;35;0.0;2.0
467920;40;8.0;1.0
467244;26;0.0;5.0
463107;86;;2.0
463460;52;;2.0
462976;50;0.0;2.0
467669;82;0.0;2.0
461589;41;1.0;2.0
463269;36;2.0;2.0
464815;22;2.0;9.0
465552;23;0.0;7.0
463587;27;1.0;4.0
467200;75;0.0;2.0
462436;32;0.0;3.0
463207;51;1.0;2.0
463853;58;0.0;4.0
459443;50;8.0;2.0
466489;55;1.0;4.0
464388;30;11.0;1.0
467662;29;;1.0
466832;69;0.0;2.0
464496;41;1.0;5.0
465271;47;0.0;5.0
467621;76;1.0;1.0
467526;21;;3.0
464050;30;0.0;1.0
460510;35;;2.0
462339;33;3.0;5.0
467670;25;;3.0
464844;31;1.0;4.0
464681;25;4.0;5.0
467640;38;;3.0
459381;56;;2.0
461095;21;;3.0
464963;47;1.0;2.0
461422;52;1.0;6.0
460853;63;1.0;3.0
461505;39;0.0;3.0
467832;20;4.0;
466398;21;1.0;4.0
465587;42;;5.0
467109;38;0.0;5.0
460350;43;2.0;1.0
466863;28;10.0;1.0
459767;21;4.0;4.0
465640;50;7.0;2.0
462903;72;;2.0
463631;25;0.0;5.0
467797;58;1.0;2.0
467818;37;5.0;3.0
459120;23;5.0;5.0
464905;81;;2.0
463326;23;0.0;3.0
466493;77;0.0;2.0
466847;33;;2.0
464396;35;1.0;3.0
463946;25;4.0;3.0
466687;22;0.0;3.0
467908;42;0.0;4.0
461062;25;1.0;3.0
466526;33;1.0;5.0
464423;51;0.0;5.0
465284;31;8.0;4.0
463530;32;12.0;5.0
462415;32;0.0;1.0
460066;45;0.0;1.0
464242;37;1.0;3.0
465259;23;;4.0
460083;52;9.0;1.0
461669;42;0.0;2.0
461060;59;1.0;5.0
459198;66;0.0;3.0
466163;79;1.0;1.0
465362;52;0.0;4.0
464678;47;1.0;5.0
464514;42;0.0;3.0
463848;48;1.0;4.0
462495;84;0.0;2.0
462144;39;3.0;1.0
461000;61;1.0;2.0
459319;46;1.0;2.0
467581;33;2.0;2.0
463669;31;7.0;4.0
460604;41;9.0;2.0
464912;32;;2.0
466645;66;5.0;2.0
459715;20;2.0;4.0
463828;43;0.0;2.0
467438;28;6.0;3.0
463031;38;1.0;4.0
465219;42;5.0;2.0
467497;51;1.0;3.0
462112;78;1.0;1.0
461773;69;1.0;3.0
465178;89;0.0;2.0
465599;47;0.0;6.0
459079;84;;2.0
460261;58;1.0;4.0
466749;21;1.0;5.0
459037;23;1.0;
465139;40;9.0;2.0
465786;19;0.0;3.0
465847;40;1.0;1.0
459977;41;4.0;1.0
461242;52;1.0;2.0
464995;45;3.0;4.0
461508;33;8.0;1.0
459174;43;1.0;2.0
465852;39;1.0;2.0
466892;51;1.0;3.0
463693;35;9.0;3.0
464190;37;3.0;1.0
459391;40;1.0;4.0
462390;28;0.0;4.0
467177;69;8.0;
461343;27;6.0;2.0
459661;62;0.0;3.0
459854;57;0.0;2.0
458995;62;0.0;4.0
459751;28;0.0;6.0
466951;52;0.0;3.0
459971;40;8.0;1.0
465370;53;0.0;1.0
462178;73;7.0;2.0
463277;26;6.0;2.0
461836;53;6.0;3.0
466836;42;0.0;1.0
464449;67;0.0;
461443;70;1.0;2.0
459222;68;1.0;3.0
459549;22;9.0;5.0
462292;65;1.0;1.0
467505;43;0.0;4.0
463992;39;0.0;2.0
459560;89;1.0;2.0
464944;37;0.0;2.0
459333;29;1.0;2.0
467286;27;1.0;3.0
459011;88;1.0;1.0
467076;48;0.0;2.0
462577;70;0.0;2.0
460346;40;12.0;
459900;52;6.0;1.0
462990;25;3.0;5.0
464625;48;0.0;2.0
464790;42;;1.0
460012;50;1.0;3.0
459968;39;11.0;1.0
464221;56;0.0;
465031;67;1.0;2.0
465522;29;2.0;8.0
465212;46;;4.0
461575;31;1.0;4.0
460001;41;4.0;2.0
460778;27;0.0;8.0
460700;56;1.0;3.0
460616;32;2.0;2.0
462665;59;4.0;4.0
461945;87;0.0;1.0
465798;41;0.0;3.0
461201;59;;1.0
465134;55;1.0;5.0
462893;52;1.0;3.0
459208;61;1.0;2.0
461896;46;1.0;1.0
459868;46;1.0;2.0
464568;36;8.0;2.0
462492;36;1.0;4.0
467559;58;0.0;4.0
464277;25;2.0;1.0
462798;65;7.0;2.0
461924;89;1.0;3.0
460998;27;0.0;3.0
463630;39;1.0;2.0
462173;89;3.0;3.0
463569;59;1.0;4.0
460044;47;0.0;2.0
461026;41;7.0;2.0
461468;66;;3.0
467224;19;0.0;4.0
462879;74;1.0;2.0
460349;35;3.0;2.0
459591;50;1.0;3.0
459133;23;1.0;3.0
465465;28;8.0;2.0
460231;59;11.0;3.0
461111;42;8.0;1.0
459203;35;0.0;2.0
463540;56;8.0;3.0
461971;50;1.0;4.0
467183;39;4.0;4.0
466548;45;1.0;2.0
460747;52;1.0;4.0
459721;76;0.0;2.0
463204;36;1.0;1.0
467618;26;6.0;2.0
467903;39;9.0;2.0
466249;18;8.0;4.0
464467;43;1.0;2.0
461138;63;1.0;2.0
463392;36;5.0;2.0
466671;33;2.0;3.0
463017;81;0.0;2.0
463908;37;9.0;2.0
464154;47;1.0;4.0
461272;67;0.0;1.0
461765;36;1.0;1.0
467099;30;0.0;3.0
464151;40;12.0;1.0
461304;19;2.0;4.0
459569;32;;1.0
461457;32;1.0;5.0
467851;33;;5.0
463510;27;1.0;7.0
465519;73;1.0;2.0
461092;29;0.0;2.0
461180;28;0.0;3.0
462473;69;1.0;
463028;33;1.0;4.0
461276;67;1.0;2.0
460940;73;0.0;1.0
462955;42;1.0;2.0
467725;32;9.0;2.0
465217;53;1.0;5.0
463657;42;0.0;2.0
465851;50;9.0;2.0
466561;19;3.0;3.0
459577;82;0.0;1.0
466818;82;0.0;2.0
464543;38;7.0;1.0
462640;27;;2.0
467649;38;0.0;5.0
466016;48;1.0;1.0
462547;22;9.0;4.0
462963;30;0.0;2.0
466305;31;1.0;3.0
462631;35;2.0;4.0
460706;27;6.0;6.0
460282;40;0.0;3.0
459041;62;8.0;1.0
460114;30;8.0;2.0
460147;67;1.0;3.0
462123;38;0.0;2.0
465768;37;7.0;4.0
463236;26;5.0;2.0
462487;61;2.0;4.0
463954;22;1.0;3.0
466609;47;0.0;5.0
461741;67;1.0;2.0
464416;38;1.0;6.0
467513;36;;4.0
465428;36;0.0;1.0
464632;29;0.0;8.0
462999;29;0.0;4.0
462554;28;1.0;8.0
460075;25;;1.0
460838;40;0.0;
464889;41;1.0;7.0
465490;35;0.0;5.0
465909;39;9.0;1.0
465117;73;1.0;2.0
459085;22;4.0;3.0
464709;40;8.0;5.0
460572;30;0.0;4.0
464612;32;1.0;2.0
465424;38;1.0;3.0
463093;31;;4.0
466803;41;0.0;2.0
463248;26;8.0;4.0
464155;41;0.0;3.0
467424;56;2.0;2.0
465220;61;0.0;2.0
463004;48;0.0;2.0
463315;40;0.0;4.0
466498;83;6.0;3.0
463234;22;1.0;4.0
462453;22;9.0;5.0
464486;22;0.0;3.0
467111;72;0.0;1.0
466355;27;0.0;2.0
463230;35;5.0;3.0
463127;84;;2.0
465018;42;0.0;3.0
464940;30;1.0;2.0
465294;73;0.0;2.0
461525;68;1.0;2.0
460058;46;0.0;1.0
464692;48;1.0;1.0
466342;49;0.0;5.0
459214;26;0.0;3.0
464243;49;1.0;2.0
467273;81;7.0;2.0
459652;26;;4.0
466187;56;4.0;2.0
466421;26;4.0;3.0
461541;36;9.0;3.0
462709;32;0.0;3.0
466233;56;5.0;1.0
461881;40;1.0;1.0
466371;19;1.0;4.0
467717;66;0.0;5.0
464917;76;;1.0
466031;30;6.0;1.0
467039;26;9.0;2.0
464334;33;1.0;3.0
459185;25;5.0;1.0
460580;27;9.0;2.0
464808;42;1.0;4.0
465583;35;2.0;2.0
462042;29;0.0;3.0
460013;68;2.0;3.0
461776;72;0.0;4.0
467251;21;1.0;6.0
464937;50;0.0;2.0
464072;49;1.0;2.0
460836;33;6.0;2.0
467323;52;7.0;4.0
464245;89;2.0;1.0
459030;46;6.0;6.0
459059;87;;2.0
460926;50;1.0;4.0
463803;30;0.0;2.0
466540;22;2.0;2.0
459083;58;8.0;3.0
467699;32;0.0;2.0
465773;29;8.0;4.0
464984;32;1.0;1.0
466215;53;3.0;4.0
460508;27;2.0;3.0
460229;68;2.0;2.0
459735;43;;1.0
459289;39;1.0;1.0
461853;20;6.0;3.0
465345;40;0.0;
464513;38;6.0;3.0
465806;26;0.0;2.0
463534;31;1.0;4.0
467053;22;6.0;4.0
459730;35;1.0;2.0
464269;37;0.0;
466839;26;8.0;2.0
466510;51;6.0;1.0
464299;35;12.0;3.0
463773;36;9.0;2.0
462133;46;9.0;3.0
466895;46;;1.0
460848;53;10.0;3.0
459324;18;1.0;3.0
467214;26;0.0;4.0
462009;32;8.0;2.0
464929;69;0.0;3.0
463149;60;3.0;2.0
463447;60;0.0;2.0
464833;51;;9.0
462088;26;0.0;2.0
459992;48;1.0;1.0
462270;51;1.0;4.0
466711;72;1.0;4.0
459614;43;1.0;2.0
459850;35;0.0;1.0
460665;29;5.0;1.0
462841;19;8.0;6.0
461761;27;0.0;8.0
461573;40;1.0;5.0
463199;52;1.0;3.0
465317;23;0.0;4.0
461832;31;;3.0
464596;35;0.0;2.0
466059;25;1.0;2.0
463104;47;0.0;1.0
459990;37;1.0;2.0
463330;20;1.0;4.0
459893;68;;2.0
467212;28;1.0;3.0
460913;22;1.0;5.0
462266;25;8.0;5.0
461020;20;;
462838;32;0.0;3.0
460159;18;1.0;7.0
460974;79;1.0;1.0
460312;36;7.0;5.0
459919;49;0.0;1.0
467381;49;0.0;4.0
461707;45;1.0;4.0
462461;28;1.0;3.0
465378;57;4.0;
459533;41;1.0;1.0
461091;37;3.0;3.0
466467;36;1.0;3.0
462476;45;4.0;2.0
459197;39;0.0;2.0
464357;40;7.0;1.0
459915;29;1.0;3.0
459547;89;;2.0
463319;73;1.0;3.0
466323;28;4.0;1.0
459363;53;2.0;1.0
464700;25;2.0;
461794;19;5.0;5.0
462563;52;0.0;2.0
465922;31;9.0;3.0
464341;35;2.0;2.0
467529;47;;2.0
464294;68;1.0;2.0
461923;42;2.0;2.0
466843;38;13.0;
462880;25;1.0;3.0
464402;37;7.0;1.0
462596;31;0.0;
466841;21;1.0;6.0
464536;28;0.0;3.0
462765;50;1.0;8.0
461364;46;0.0;2.0
465836;19;13.0;3.0
465208;37;1.0;2.0
460416;28;14.0;1.0
459787;71;0.0;1.0
464276;66;0.0;2.0
460560;57;9.0;2.0
467449;86;1.0;2.0
467625;40;0.0;2.0
460559;49;8.0;1.0
463847;41;2.0;3.0
464669;42;0.0;4.0
465472;87;;3.0
461393;80;6.0;2.0
463141;60;;1.0
464149;38;1.0;4.0
461777;74;1.0;2.0
464505;30;9.0;5.0
463345;20;4.0;4.0
459609;43;1.0;1.0
465412;32;7.0;4.0
465195;53;1.0;3.0
462550;23;2.0;6.0
466896;52;7.0;1.0
463851;45;4.0;4.0
462452;22;1.0;
464399;63;0.0;5.0
462257;81;;2.0
464782;35;0.0;3.0
465624;39;8.0;3.0
462508;37;0.0;7.0
465085;83;;2.0
462872;47;10.0;2.0
467535;65;1.0;2.0
465793;25;1.0;5.0
465892;40;9.0;3.0
463666;27;0.0;6.0
459015;19;0.0;3.0
459699;61;9.0;3.0
466189;56;0.0;2.0
466348;53;1.0;2.0
459461;39;0.0;1.0
460620;55;0.0;4.0
463318;65;0.0;2.0
462626;26;0.0;6.0
467554;28;1.0;3.0
463502;40;;4.0
466651;40;5.0;1.0
466885;42;1.0;4.0
467439;37;1.0;4.0
461749;22;0.0;5.0
467134;33;0.0;5.0
462753;28;0.0;3.0
462259;51;;2.0
463537;32;1.0;3.0
463217;33;2.0;1.0
463689;40;1.0;
466380;36;5.0;2.0
463101;27;8.0;1.0
466366;18;0.0;3.0
463864;81;;2.0
465716;59;0.0;2.0
463014;53;0.0;3.0
459808;38;;4.0
462443;20;1.0;2.0
460453;40;7.0;1.0
466485;37;9.0;2.0
467445;31;8.0;2.0
459448;40;;3.0
463500;35;0.0;4.0
461507;35;0.0;2.0
465918;39;5.0;3.0
467533;79;2.0;1.0
467029;42;8.0;2.0
465749;42;1.0;3.0
460768;32;9.0;4.0
460146;52;1.0;3.0
464998;59;1.0;2.0
467715;51;4.0;3.0
462201;32;0.0;1.0
467454;49;1.0;1.0
460645;40;1.0;2.0
465129;61;3.0;1.0
464264;86;8.0;2.0
465913;29;10.0;2.0
461068;46;1.0;4.0
466689;28;8.0;3.0
460071;53;1.0;1.0
459817;65;;
460477;32;0.0;6.0
467766;31;6.0;3.0
460008;25;9.0;4.0
463775;33;;3.0
461820;38;0.0;2.0
459226;43;0.0;2.0
460961;20;1.0;2.0
463503;33;1.0;2.0
466365;50;0.0;3.0
462632;37;;4.0
460404;38;5.0;7.0
460492;43;10.0;
461571;27;1.0;4.0
467624;35;0.0;5.0
463880;36;0.0;3.0
462846;20;7.0;2.0
459233;53;6.0;1.0
464751;36;;1.0
465939;32;0.0;2.0
467118;55;1.0;3.0
463815;37;0.0;2.0
460871;27;;
459127;43;1.0;7.0
460675;32;;
460165;40;0.0;1.0
461678;87;1.0;1.0
465096;86;13.0;1.0
464522;42;11.0;1.0
460886;37;0.0;1.0
462302;25;;7.0
462184;19;0.0;4.0
462956;42;7.0;5.0
466422;33;0.0;4.0
465324;41;8.0;2.0
460668;27;;2.0
466275;84;;
467257;22;10.0;4.0
460254;32;1.0;2.0
463158;83;0.0;3.0
467866;50;1.0;3.0
461685;30;4.0;4.0
467875;23;;4.0
460208;27;9.0;8.0
462151;35;8.0;1.0
462853;23;1.0;2.0
465239;56;0.0;3.0
461624;41;1.0;
467508;25;1.0;3.0
467318;41;;2.0
466867;27;14.0;1.0
467738;43;3.0;2.0
465590;40;1.0;5.0
464980;60;1.0;2.0
459805;45;4.0;4.0
465013;82;0.0;2.0
459240;28;1.0;1.0
462344;63;0.0;4.0
460388;35;13.0;2.0
464218;89;1.0;2.0
466589;20;;4.0
467556;40;;1.0
459887;46;3.0;2.0
465955;25;8.0;3.0
460033;46;6.0;3.0
462928;49;2.0;4.0
460889;47;1.0;2.0
459669;30;0.0;2.0
467849;40;0.0;1.0
466873;39;7.0;5.0
464837;61;1.0;5.0
462581;28;1.0;4.0
466237;18;0.0;3.0
462707;55;0.0;4.0
467060;39;5.0;2.0
464794;47;8.0;
460281;29;10.0;5.0
460164;66;1.0;2.0
460431;46;1.0;1.0
466901;52;0.0;3.0
463328;23;0.0;4.0
462246;84;1.0;2.0
462371;27;5.0;3.0
462022;37;1.0;3.0
460662;46;9.0;1.0
464022;22;0.0;3.0
461819;42;0.0;2.0
465735;35;1.0;2.0
462804;39;5.0;3.0
464138;27;0.0;4.0
464224;65;1.0;2.0
463289;39;0.0;3.0
463223;22;;3.0
462038;31;4.0;4.0
463341;48;1.0;6.0
463185;58;1.0;2.0
459258;74;1.0;
464379;40;12.0;3.0
464521;26;2.0;4.0
459575;35;0.0;1.0
467732;43;8.0;1.0
460003;49;5.0;1.0
462226;26;7.0;4.0
461274;74;;2.0
462992;56;;3.0
466675;49;2.0;2.0
461124;19;1.0;8.0
464638;39;2.0;3.0
462374;37;0.0;4.0
463526;41;0.0;1.0
462912;26;8.0;2.0
462604;38;1.0;3.0
460708;35;0.0;3.0
467015;49;0.0;2.0
464745;60;0.0;3.0
467245;38;0.0;1.0
464798;52;;5.0
463619;70;1.0;2.0
467246;21;9.0;3.0
462969;58;8.0;1.0
460959;28;5.0;5.0
461911;57;0.0;1.0
459882;37;1.0;2.0
459632;52;1.0;3.0
462613;35;0.0;5.0
466455;30;4.0;2.0
462394;35;0.0;2.0
462010;31;14.0;3.0
461371;37;0.0;2.0
462376;71;0.0;2.0
459845;66;0.0;1.0
462658;25;9.0;2.0
462583;26;0.0;4.0
459858;31;8.0;4.0
459091;67;0.0;6.0
467135;51;1.0;5.0
460413;39;7.0;1.0
466206;60;2.0;2.0
463192;46;4.0;
467382;36;9.0;2.0
466750;18;0.0;3.0
463801;30;0.0;1.0
467296;69;;2.0
460651;32;8.0;
460296;60;1.0;2.0
463524;40;6.0;2.0
461775;83;0.0;2.0
465711;51;0.0;
462833;33;0.0;5.0
465506;43;1.0;4.0
463366;71;0.0;5.0
464987;50;1.0;5.0
459114;57;1.0;2.0
467928;35;2.0;2.0
462881;66;0.0;3.0
466524;46;0.0;1.0
463191;26;1.0;1.0
460861;21;1.0;3.0
465610;42;8.0;2.0
460206;40;1.0;2.0
462876;27;0.0;4.0
465333;37;2.0;2.0
463121;70;;
460379;35;9.0;3.0
462991;28;0.0;1.0
460307;27;6.0;2.0
464383;81;1.0;1.0
467931;25;0.0;2.0
466594;72;1.0;2.0
461200;33;0.0;5.0
465600;40;7.0;2.0
459688;52;3.0;1.0
463549;23;0.0;4.0
466696;48;2.0;4.0
462906;31;0.0;4.0
461527;35;1.0;1.0
461354;63;0.0;1.0
462483;63;1.0;2.0
463938;28;1.0;2.0
461661;37;7.0;2.0
463532;67;9.0;3.0
465627;37;1.0;1.0
465242;22;7.0;4.0
465170;46;4.0;3.0
467359;41;6.0;2.0
460415;59;1.0;2.0
465984;23;8.0;5.0
459432;84;0.0;3.0
464241;89;1.0;2.0
467141;50;1.0;3.0
466933;52;0.0;
465035;74;12.0;2.0
461415;48;0.0;3.0
461957;47;1.0;4.0
465523;45;0.0;5.0
459631;53;;3.0
465279;53;0.0;4.0
463782;29;8.0;1.0
463243;19;0.0;3.0
465489;50;1.0;5.0
467100;42;0.0;1.0
460154;29;8.0;4.0
459753;40;;2.0
464030;18;1.0;4.0
463220;46;0.0;3.0
465237;68;;2.0
467564;72;0.0;2.0
465113;66;1.0;2.0
459516;63;;2.0
465965;41;8.0;2.0
460907;82;1.0;3.0
467314;43;0.0;2.0
459951;53;0.0;1.0
467295;29;0.0;3.0
466212;53;0.0;3.0
463533;87;1.0;2.0
467890;62;0.0;4.0
467541;43;1.0;3.0
460183;36;8.0;2.0
463634;30;0.0;3.0
463100;37;8.0;1.0
460550;59;0.0;4.0
465867;35;8.0;5.0
462964;39;7.0;3.0
466685;19;0.0;5.0
460719;75;1.0;
463005;40;10.0;2.0
466377;62;8.0;2.0
464796;43;3.0;4.0
460682;43;6.0;2.0
459744;29;9.0;2.0
460084;27;1.0;2.0
461119;23;6.0;3.0
463441;42;8.0;4.0
466971;65;9.0;3.0
463208;57;1.0;5.0
467877;46;0.0;2.0
464471;30;0.0;3.0
467360;51;0.0;4.0
461576;39;10.0;2.0
461966;41;1.0;1.0
463398;29;9.0;4.0
466096;76;0.0;2.0
464433;33;;
461082;23;8.0;4.0
465942;33;8.0;2.0
464354;43;3.0;2.0
464252;35;1.0;4.0
463463;32;0.0;2.0
465592;65;1.0;1.0
462214;49;1.0;2.0
466707;48;1.0;4.0
459956;39;8.0;2.0
460847;27;1.0;3.0
463222;36;2.0;
462816;76;0.0;1.0
461979;35;9.0;2.0
467170;35;8.0;4.0
462609;48;4.0;1.0
466332;23;0.0;3.0
459594;42;5.0;1.0
464147;41;0.0;3.0
463007;29;;3.0
464119;36;0.0;2.0
463310;60;0.0;2.0
465706;46;1.0;3.0
459826;31;;1.0
466174;20;8.0;4.0
463596;31;0.0;4.0
465455;26;0.0;2.0
462867;28;1.0;2.0
459140;18;7.0;6.0
464295;30;7.0;6.0
460067;39;11.0;1.0
467222;74;1.0;2.0
461482;52;9.0;1.0
462514;25;;2.0
459796;66;;3.0
463722;55;9.0;2.0
462278;31;0.0;4.0
463799;41;0.0;4.0
464259;59;1.0;4.0
467159;39;8.0;2.0
460669;48;0.0;2.0
462003;79;9.0;3.0
461216;43;;
464298;26;1.0;1.0
465039;88;0.0;2.0
467973;66;0.0;3.0
467731;56;;4.0
461721;26;7.0;5.0
463166;41;1.0;1.0
465944;36;4.0;3.0
461061;38;3.0;1.0
463010;81;0.0;1.0
464756;25;5.0;3.0
467366;42;;1.0
464006;32;0.0;5.0
461206;28;9.0;1.0
466216;29;1.0;4.0
463690;28;7.0;4.0
465929;26;8.0;5.0
461736;47;1.0;4.0
460402;50;1.0;2.0
467367;70;1.0;2.0
464770;38;;1.0
464918;39;1.0;1.0
461639;60;0.0;2.0
464254;63;0.0;3.0
462579;68;1.0;2.0
466976;47;0.0;1.0
467079;40;1.0;2.0
467724;46;1.0;3.0
459792;42;6.0;3.0
464789;48;0.0;5.0
467143;53;1.0;3.0
464370;65;0.0;2.0
459415;26;0.0;4.0
459387;35;0.0;1.0
467895;27;0.0;4.0
459838;86;0.0;2.0
463695;30;1.0;4.0
464512;43;8.0;3.0
467419;38;4.0;1.0
462511;66;1.0;2.0
464124;74;1.0;2.0
459638;25;;
466194;89;0.0;1.0
461807;30;10.0;4.0
460456;33;0.0;5.0
462932;37;3.0;3.0
461297;69;0.0;2.0
464430;51;6.0;2.0
459416;19;10.0;3.0
464743;45;0.0;2.0
466276;32;0.0;5.0
467829;22;3.0;4.0
463813;26;1.0;6.0
461733;43;0.0;3.0
466925;19;7.0;2.0
467846;48;1.0;3.0
459596;61;1.0;2.0
460597;20;1.0;2.0
467788;22;0.0;4.0
467966;31;9.0;3.0
464503;25;9.0;3.0
460242;41;8.0;3.0
467014;36;9.0;3.0
466637;48;1.0;5.0
462553;27;1.0;1.0
459287;35;1.0;1.0
464074;39;0.0;3.0
463734;38;0.0;3.0
466575;57;7.0;3.0
459193;38;1.0;1.0
462143;80;1.0;2.0
467700;57;;2.0
467140;61;9.0;2.0
463356;29;5.0;4.0
466797;23;1.0;4.0
459234;83;1.0;1.0
460442;37;0.0;3.0
463901;35;0.0;6.0
465494;41;9.0;2.0
461552;38;;2.0
459239;81;1.0;1.0
466379;58;2.0;1.0
464759;38;8.0;1.0
461994;18;10.0;2.0
461802;37;1.0;4.0
462527;43;4.0;2.0
461800;36;4.0;1.0
460933;76;0.0;2.0
460189;33;14.0;1.0
459031;43;1.0;5.0
464673;47;1.0;7.0
459101;81;8.0;2.0
460136;27;10.0;3.0
460973;29;1.0;5.0
460187;38;4.0;3.0
460679;19;9.0;4.0
459700;37;0.0;5.0
464787;47;1.0;1.0
467201;33;;5.0
462614;51;1.0;5.0
460813;86;1.0;2.0
462698;56;1.0;2.0
463344;59;3.0;2.0
463633;33;0.0;2.0
466278;31;0.0;2.0
464964;71;;2.0
462317;32;3.0;6.0
467353;26;3.0;2.0
464169;89;1.0;2.0
464553;70;1.0;2.0
463518;30;5.0;4.0
459711;37;9.0;6.0
460788;30;0.0;9.0
459392;23;0.0;3.0
467887;42;0.0;2.0
467743;48;1.0;4.0
460368;28;0.0;7.0
463126;65;3.0;2.0
467046;28;0.0;5.0
463099;85;;1.0
462439;18;1.0;4.0
464182;35;4.0;2.0
464810;27;1.0;1.0
464234;68;0.0;3.0
464683;52;0.0;6.0
463349;20;5.0;5.0
465866;35;7.0;3.0
465261;21;0.0;4.0
459780;42;1.0;3.0
462031;50;0.0;2.0
464933;25;0.0;1.0
463941;32;1.0;6.0
466842;19;8.0;5.0
459014;22;0.0;4.0
462420;27;1.0;3.0
465250;22;0.0;4.0
466513;55;1.0;3.0
461791;22;8.0;1.0
467160;40;0.0;2.0
464586;46;1.0;1.0
461391;65;3.0;3.0
466658;18;0.0;4.0
459728;53;2.0;4.0
464618;35;5.0;1.0
462219;59;0.0;5.0
467553;32;8.0;3.0
459655;39;1.0;3.0
462182;88;7.0;1.0
459119;61;9.0;3.0
460721;21;1.0;4.0
459517;31;1.0;4.0
461441;58;1.0;4.0
465390;27;3.0;3.0
466160;51;1.0;2.0
463842;48;0.0;4.0
465902;25;3.0;3.0
467034;89;0.0;2.0
466247;51;0.0;4.0
465747;40;6.0;1.0
464203;56;2.0;1.0
462373;36;9.0;3.0
465364;38;5.0;5.0
464280;47;1.0;4.0
460993;61;1.0;4.0
464227;89;0.0;2.0
461141;55;2.0;1.0
465297;88;;3.0
467282;43;4.0;2.0
459790;28;10.0;3.0
464670;42;0.0;4.0
462093;33;1.0;
459398;60;;2.0
461136;59;1.0;1.0
461379;31;0.0;
461956;31;2.0;
460283;43;14.0;2.0
460337;42;10.0;3.0
463275;29;7.0;2.0
461234;53;3.0;
466861;21;8.0;7.0
463177;41;7.0;2.0
461874;48;0.0;3.0
462506;31;1.0;4.0
466868;26;4.0;3.0
461253;18;0.0;5.0
460466;19;8.0;
461830;42;1.0;3.0
464748;52;9.0;5.0
461904;50;4.0;2.0
466737;33;1.0;
459153;75;0.0;2.0
467562;71;0.0;3.0
465168;59;8.0;2.0
459162;85;0.0;2.0
462831;29;1.0;3.0
465576;43;4.0;5.0
464474;52;1.0;1.0
460566;36;;2.0
465169;59;0.0;4.0
460235;23;1.0;3.0
462580;39;0.0;1.0
467313;39;1.0;2.0
460400;46;5.0;2.0
463406;33;0.0;4.0
459135;53;0.0;4.0
465862;50;8.0;1.0
462972;62;1.0;1.0
466284;46;1.0;5.0
464410;40;0.0;2.0
466005;62;1.0;4.0
460821;31;;2.0
459206;25;1.0;3.0
467571;23;0.0;
461156;22;3.0;6.0
465515;47;1.0;6.0
460883;68;0.0;2.0
465380;25;5.0;2.0
467435;30;0.0;
461218;27;0.0;6.0
467186;38;2.0;3.0
459827;33;;1.0
461859;46;5.0;5.0
467821;37;1.0;2.0
462525;41;0.0;2.0
462787;29;1.0;1.0
459055;19;1.0;5.0
462605;82;1.0;2.0
461252;48;1.0;1.0
464340;67;1.0;2.0
461872;77;0.0;2.0
459746;56;1.0;2.0
466274;69;0.0;
467499;40;;3.0
467423;61;0.0;1.0
463865;46;0.0;5.0
467504;31;1.0;4.0
458984;39;0.0;3.0
459142;89;0.0;3.0
462993;30;;3.0
467947;59;1.0;4.0
466389;47;0.0;2.0
460632;22;0.0;3.0
465626;42;7.0;3.0
461768;69;0.0;2.0
462242;30;0.0;5.0
466949;39;12.0;7.0
465479;27;1.0;1.0
464845;30;1.0;3.0
465066;47;7.0;4.0
466817;81;0.0;2.0
466436;42;0.0;3.0
467974;43;1.0;1.0
460341;31;11.0;5.0
467463;39;8.0;3.0
466235;57;0.0;4.0
459371;35;;2.0
460233;43;0.0;
466094;31;0.0;3.0
461451;28;1.0;6.0
460473;58;0.0;2.0
461786;71;0.0;2.0
466745;36;0.0;2.0
460124;43;1.0;3.0
459910;69;1.0;2.0
464082;77;0.0;1.0
461487;50;1.0;4.0
465188;50;1.0;4.0
467255;40;6.0;2.0
466993;43;9.0;2.0
467151;37;;1.0
467480;35;;
464403;65;0.0;3.0
461518;46;0.0;4.0
464848;35;1.0;4.0
460715;86;0.0;2.0
466963;63;7.0;1.0
466508;40;9.0;5.0
460125;55;10.0;1.0
462325;37;1.0;4.0
461537;31;0.0;1.0
461679;28;4.0;4.0
463559;48;1.0;3.0
464330;38;;2.0
467018;57;1.0;5.0
463160;48;;1.0
467736;79;4.0;
466104;81;1.0;1.0
467825;21;1.0;8.0
466599;33;1.0;2.0
466724;38;0.0;2.0
463062;37;;3.0
467881;33;10.0;1.0
462578;38;8.0;2.0
459177;39;1.0;4.0
459232;59;0.0;2.0
459302;57;;4.0
467019;80;1.0;1.0
462122;42;6.0;3.0
459776;75;2.0;1.0
466074;29;9.0;2.0
461528;33;1.0;2.0
464375;63;1.0;2.0
460138;33;9.0;6.0
460232;22;8.0;4.0
464444;36;8.0;2.0
467783;53;0.0;3.0
460497;35;6.0;5.0
465124;29;6.0;2.0
